,State,State Code,County,County Code,Year,UCD - Drug/Alcohol Induced Cause,UCD - Drug/Alcohol Induced Cause Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,Age Adjusted Rate Standard Error,% of Total Deaths
6340,Pennsylvania,42,"Delaware County, PA",42045,2016,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,"Other and unspecified drugs, medicaments and biological substances",T50.9,17,563402,Unreliable,1.8,4.8,0.7,Unreliable,1.6,4.5,0.7,0.00%
6341,Pennsylvania,42,"Delaware County, PA",42045,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,64,564696,11.3,8.7,14.5,1.4,11.3,8.6,14.6,1.5,0.00%
6342,Pennsylvania,42,"Delaware County, PA",42045,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,34,564696,6,4.2,8.4,1.0,5.8,3.9,8.3,1.1,0.00%
6343,Pennsylvania,42,"Delaware County, PA",42045,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,117,564696,20.7,17.0,24.5,1.9,22,17.9,26.1,2.1,0.10%
6344,Pennsylvania,42,"Delaware County, PA",42045,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,205,564696,36.3,31.3,41.3,2.5,38.2,32.8,43.6,2.7,0.10%
6345,Pennsylvania,42,"Delaware County, PA",42045,2017,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,13,564696,Unreliable,1.2,3.9,0.6,Unreliable,1.1,3.6,0.6,0.00%
6346,Pennsylvania,42,"Delaware County, PA",42045,2017,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,"Other and unspecified drugs, medicaments and biological substances",T50.9,24,564696,4.3,2.7,6.3,0.9,4.1,2.6,6.2,0.9,0.00%
6347,Pennsylvania,42,"Erie County, PA",42049,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,24,276207,8.7,5.6,12.9,1.8,9.5,6.1,14.3,2.0,0.00%
6348,Pennsylvania,42,"Erie County, PA",42049,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,39,276207,14.1,10.0,19.3,2.3,15.9,11.2,21.9,2.6,0.00%
6349,Pennsylvania,42,"Erie County, PA",42049,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,58,276207,21,15.9,27.1,2.8,22.6,17.0,29.4,3.0,0.00%
6350,Pennsylvania,42,"Erie County, PA",42049,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,29,274541,10.6,7.1,15.2,2.0,12.2,8.1,17.6,2.3,0.00%
6351,Pennsylvania,42,"Erie County, PA",42049,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,73,274541,26.6,20.8,33.4,3.1,28.5,22.1,36.0,3.4,0.00%
6352,Pennsylvania,42,"Erie County, PA",42049,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,98,274541,35.7,29.0,43.5,3.6,38.7,31.2,47.4,4.0,0.10%
6353,Pennsylvania,42,"Fayette County, PA",42051,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,15,132733,Unreliable,6.3,18.6,2.9,Unreliable,7.7,22.6,3.6,0.00%
6354,Pennsylvania,42,"Fayette County, PA",42051,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,46,132733,34.7,25.4,46.2,5.1,37.9,27.4,51.0,5.8,0.00%
6355,Pennsylvania,42,"Fayette County, PA",42051,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,37,132733,27.9,19.6,38.4,4.6,32.2,22.6,44.6,5.4,0.00%
6356,Pennsylvania,42,"Fayette County, PA",42051,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other and unspecified narcotics,T40.6,14,132733,Unreliable,5.8,17.7,2.8,Unreliable,7.3,22.4,3.6,0.00%
6357,Pennsylvania,42,"Fayette County, PA",42051,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,65,132733,49,37.8,62.4,6.1,54.9,42.1,70.4,7.0,0.00%
6358,Pennsylvania,42,"Fayette County, PA",42051,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,23,131504,17.5,11.1,26.2,3.6,18.4,11.4,28.1,4.0,0.00%
6359,Pennsylvania,42,"Fayette County, PA",42051,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,25,131504,19,12.3,28.1,3.8,21.1,13.5,31.4,4.3,0.00%
6360,Pennsylvania,42,"Fayette County, PA",42051,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,76,131504,57.8,45.5,72.3,6.6,61.8,48.3,77.8,7.3,0.00%
6361,Pennsylvania,42,"Franklin County, PA",42055,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,11,153851,Unreliable,3.6,12.8,2.2,Unreliable,4.1,14.8,2.5,0.00%
6362,Pennsylvania,42,"Franklin County, PA",42055,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,15,153851,Unreliable,5.5,16.1,2.5,Unreliable,6.3,18.5,2.9,0.00%
6363,Pennsylvania,42,"Franklin County, PA",42055,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,31,153851,20.1,13.7,28.6,3.6,22.8,15.4,32.5,4.1,0.00%
6364,Pennsylvania,42,"Franklin County, PA",42055,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,17,154234,Unreliable,6.4,17.6,2.7,Unreliable,7.9,21.6,3.3,0.00%
6365,Pennsylvania,42,"Franklin County, PA",42055,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,24,154234,15.6,10.0,23.2,3.2,18.6,11.8,27.9,3.9,0.00%
6366,Pennsylvania,42,"Fulton County, PA",42057,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,14640,Unreliable,32.8,125.6,21.6,Unreliable,40.4,154.8,26.9,0.00%
6367,Pennsylvania,42,"Greene County, PA",42059,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,19,37197,Unreliable,30.8,79.8,11.7,Unreliable,31.6,84.3,12.5,0.00%
6368,Pennsylvania,42,"Huntingdon County, PA",42061,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,10,45491,Unreliable,10.5,40.4,7.0,Unreliable,12.8,49.0,8.5,0.00%
6369,Pennsylvania,42,"Indiana County, PA",42063,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,12,86364,Unreliable,7.2,24.3,4.0,Unreliable,8.7,29.4,4.9,0.00%
6370,Pennsylvania,42,"Indiana County, PA",42063,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,32,86364,37.1,25.3,52.3,6.6,43.7,29.5,62.3,8.0,0.00%
6371,Pennsylvania,42,"Indiana County, PA",42063,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,12,84953,Unreliable,7.3,24.7,4.1,Unreliable,9.4,31.7,5.3,0.00%
6372,Pennsylvania,42,"Indiana County, PA",42063,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,33,84953,38.8,26.7,54.6,6.8,46.4,31.3,66.2,8.4,0.00%
6373,Pennsylvania,42,"Lackawanna County, PA",42069,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,11,211321,Unreliable,2.6,9.3,1.6,Unreliable,3.1,11.1,1.9,0.00%
6374,Pennsylvania,42,"Lackawanna County, PA",42069,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,29,211321,13.7,9.2,19.7,2.5,15.6,10.3,22.6,3.0,0.00%
6375,Pennsylvania,42,"Lackawanna County, PA",42069,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,27,211321,12.8,8.4,18.6,2.5,14.7,9.6,21.5,2.9,0.00%
6376,Pennsylvania,42,"Lackawanna County, PA",42069,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,51,211321,24.1,18.0,31.7,3.4,27.3,20.1,36.2,3.9,0.00%
6377,Pennsylvania,42,"Lackawanna County, PA",42069,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,10,210761,Unreliable,2.3,8.7,1.5,Unreliable,2.6,10.0,1.7,0.00%
6378,Pennsylvania,42,"Lackawanna County, PA",42069,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,26,210761,12.3,8.1,18.1,2.4,13.3,8.6,19.7,2.7,0.00%
6379,Pennsylvania,42,"Lackawanna County, PA",42069,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,51,210761,24.2,18.0,31.8,3.4,27.8,20.6,36.8,4.0,0.00%
6380,Pennsylvania,42,"Lackawanna County, PA",42069,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,66,210761,31.3,24.2,39.8,3.9,35,26.9,44.8,4.4,0.00%
6381,Pennsylvania,42,"Lancaster County, PA",42071,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,20,538500,3.7,2.3,5.7,0.8,4.2,2.5,6.6,1.0,0.00%
6382,Pennsylvania,42,"Lancaster County, PA",42071,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,27,538500,5,3.3,7.3,1.0,5.7,3.7,8.4,1.1,0.00%
6383,Pennsylvania,42,"Lancaster County, PA",42071,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,11,538500,Unreliable,1.0,3.7,0.6,Unreliable,1.1,4.1,0.7,0.00%
6384,Pennsylvania,42,"Lancaster County, PA",42071,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,90,538500,16.7,13.4,20.5,1.8,18.6,14.9,23.0,2.0,0.10%
6385,Pennsylvania,42,"Lancaster County, PA",42071,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,15,542903,Unreliable,1.5,4.6,0.7,Unreliable,1.3,4.1,0.7,0.00%
6386,Pennsylvania,42,"Lancaster County, PA",42071,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,31,542903,5.7,3.9,8.1,1.0,6,4.0,8.5,1.1,0.00%
6387,Pennsylvania,42,"Lancaster County, PA",42071,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,154,542903,28.4,23.9,32.8,2.3,29.7,24.9,34.6,2.5,0.10%
6388,Pennsylvania,42,"Lawrence County, PA",42073,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,12,87294,Unreliable,7.1,24.0,4.0,Unreliable,8.0,28.6,4.7,0.00%
6389,Pennsylvania,42,"Lawrence County, PA",42073,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,25,87294,28.6,18.5,42.3,5.7,36,23.1,53.6,7.4,0.00%
6390,Pennsylvania,42,"Lawrence County, PA",42073,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,32,87294,36.7,25.1,51.7,6.5,44.7,30.1,63.8,8.1,0.00%
6391,Pennsylvania,42,"Lawrence County, PA",42073,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,11,87069,Unreliable,6.3,22.6,3.8,Unreliable,8.3,29.6,5.0,0.00%
6392,Pennsylvania,42,"Lawrence County, PA",42073,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,16,87069,Unreliable,10.5,29.8,4.6,Unreliable,12.9,38.0,5.9,0.00%
6393,Pennsylvania,42,"Lawrence County, PA",42073,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,38,87069,43.6,30.9,59.9,7.1,52.2,36.6,72.3,8.7,0.00%
6394,Pennsylvania,42,"Lawrence County, PA",42073,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,31,87069,35.6,24.2,50.5,6.4,41.6,27.9,59.7,7.8,0.00%
6395,Pennsylvania,42,"Lehigh County, PA",42077,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,18,363147,Unreliable,2.9,7.8,1.2,Unreliable,3.1,8.3,1.3,0.00%
6396,Pennsylvania,42,"Lehigh County, PA",42077,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,18,363147,Unreliable,2.9,7.8,1.2,Unreliable,3.1,8.2,1.2,0.00%
6397,Pennsylvania,42,"Lehigh County, PA",42077,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,80,363147,22,17.5,27.4,2.5,22.8,18.0,28.4,2.6,0.00%
6398,Pennsylvania,42,"Lehigh County, PA",42077,2016,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,363147,Unreliable,1.3,5.1,0.9,Unreliable,1.1,4.5,0.8,0.00%
6399,Pennsylvania,42,"Lehigh County, PA",42077,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,23,366494,6.3,4.0,9.4,1.3,7.1,4.4,10.7,1.5,0.00%
6400,Pennsylvania,42,"Lehigh County, PA",42077,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,29,366494,7.9,5.3,11.4,1.5,8.8,5.9,12.8,1.7,0.00%
6401,Pennsylvania,42,"Lehigh County, PA",42077,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,104,366494,28.4,22.9,33.8,2.8,29.8,23.9,35.6,3.0,0.10%
6402,Pennsylvania,42,"Lehigh County, PA",42077,2017,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,366494,Unreliable,1.3,5.0,0.9,Unreliable,1.2,4.6,0.8,0.00%
6403,Pennsylvania,42,"Luzerne County, PA",42079,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,119,316383,37.6,30.9,44.4,3.4,40.8,33.3,48.2,3.8,0.10%
6404,Pennsylvania,42,"Luzerne County, PA",42079,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,30,317343,9.5,6.4,13.5,1.7,10.3,6.9,14.8,1.9,0.00%
6405,Pennsylvania,42,"Luzerne County, PA",42079,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,116,317343,36.6,29.9,43.2,3.4,40.6,33.0,48.1,3.9,0.10%
6406,Pennsylvania,42,"Lycoming County, PA",42081,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,115248,Unreliable,6.6,20.4,3.2,Unreliable,7.3,23.4,3.8,0.00%
6407,Pennsylvania,42,"Lycoming County, PA",42081,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,15,113841,Unreliable,7.4,21.7,3.4,Unreliable,8.2,25.1,3.9,0.00%
6408,Pennsylvania,42,"Mercer County, PA",42085,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,23,112913,20.4,12.9,30.6,4.2,25,15.6,37.8,5.4,0.00%
6409,Pennsylvania,42,"Mercer County, PA",42085,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,14,111750,Unreliable,6.8,21.0,3.3,Unreliable,7.7,24.7,4.0,0.00%
6410,Pennsylvania,42,"Mercer County, PA",42085,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,31,111750,27.7,18.8,39.4,5.0,34.3,23.0,49.2,6.3,0.00%
6411,Pennsylvania,42,"Mifflin County, PA",42087,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,46388,Unreliable,13.4,45.2,7.5,Unreliable,16.9,57.0,9.6,0.00%
6412,Pennsylvania,42,"Monroe County, PA",42089,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,17,166098,Unreliable,6.0,16.4,2.5,Unreliable,7.0,19.9,3.1,0.00%
6413,Pennsylvania,42,"Monroe County, PA",42089,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,12,168046,Unreliable,3.7,12.5,2.1,Unreliable,4.2,15.2,2.5,0.00%
6414,Pennsylvania,42,"Monroe County, PA",42089,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,12,168046,Unreliable,3.7,12.5,2.1,Unreliable,4.1,14.5,2.4,0.00%
6415,Pennsylvania,42,"Monroe County, PA",42089,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,15,168046,Unreliable,5.0,14.7,2.3,Unreliable,5.3,16.3,2.6,0.00%
6416,Pennsylvania,42,"Montgomery County, PA",42091,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,89,821725,10.8,8.7,13.3,1.1,11.7,9.3,14.4,1.3,0.00%
6417,Pennsylvania,42,"Montgomery County, PA",42091,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,43,821725,5.2,3.8,7.0,0.8,5.2,3.7,7.0,0.8,0.00%
6418,Pennsylvania,42,"Montgomery County, PA",42091,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,93,821725,11.3,9.1,13.9,1.2,11.6,9.3,14.3,1.2,0.10%
6419,Pennsylvania,42,"Montgomery County, PA",42091,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,54,821725,6.6,4.9,8.6,0.9,7.3,5.5,9.6,1.0,0.00%
6420,Pennsylvania,42,"Montgomery County, PA",42091,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,68,826075,8.2,6.4,10.4,1.0,9.1,7.0,11.5,1.1,0.00%
6421,Pennsylvania,42,"Montgomery County, PA",42091,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,27,826075,3.3,2.2,4.8,0.6,3.4,2.2,4.9,0.7,0.00%
6422,Pennsylvania,42,"Montgomery County, PA",42091,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,118,826075,14.3,11.7,16.9,1.3,15.3,12.5,18.1,1.4,0.10%
6423,Pennsylvania,42,"Montgomery County, PA",42091,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,66,826075,8,6.2,10.2,1.0,8.5,6.5,10.9,1.1,0.00%
6424,Pennsylvania,42,"Northampton County, PA",42095,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,25,302294,8.3,5.4,12.2,1.7,9.2,5.9,13.6,1.9,0.00%
6425,Pennsylvania,42,"Northampton County, PA",42095,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,26,302294,8.6,5.6,12.6,1.7,9,5.8,13.2,1.8,0.00%
6426,Pennsylvania,42,"Northampton County, PA",42095,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,33,302294,10.9,7.5,15.3,1.9,11.9,8.1,16.8,2.1,0.00%
6427,Pennsylvania,42,"Northampton County, PA",42095,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,39,302294,12.9,9.2,17.6,2.1,14.1,10.0,19.5,2.3,0.00%
6428,Pennsylvania,42,"Northampton County, PA",42095,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,26,303405,8.6,5.6,12.6,1.7,9.8,6.3,14.4,2.0,0.00%
6429,Pennsylvania,42,"Northampton County, PA",42095,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,31,303405,10.2,6.9,14.5,1.8,11,7.3,15.7,2.0,0.00%
6430,Pennsylvania,42,"Northampton County, PA",42095,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,59,303405,19.4,14.8,25.1,2.5,21.7,16.4,28.2,2.9,0.00%
6431,Pennsylvania,42,"Northampton County, PA",42095,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,52,303405,17.1,12.8,22.5,2.4,18.2,13.5,24.1,2.6,0.00%
6432,Pennsylvania,42,"Northampton County, PA",42095,2017,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,15,303405,Unreliable,2.8,8.2,1.3,Unreliable,3.0,9.1,1.5,0.00%
6433,Pennsylvania,42,"Northumberland County, PA",42097,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,11,92541,Unreliable,5.9,21.3,3.6,Unreliable,6.6,23.7,4.1,0.00%
6434,Pennsylvania,42,"Northumberland County, PA",42097,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,11,92541,Unreliable,5.9,21.3,3.6,Unreliable,7.0,24.9,4.2,0.00%
6435,Pennsylvania,42,"Northumberland County, PA",42097,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,23,92541,24.9,15.8,37.3,5.2,26.4,16.3,40.3,5.7,0.00%
6436,Pennsylvania,42,"Northumberland County, PA",42097,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,10,92029,Unreliable,5.2,20.0,3.4,Unreliable,5.2,21.5,3.7,0.00%
6437,Pennsylvania,42,"Northumberland County, PA",42097,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,18,92029,Unreliable,11.6,30.9,4.6,Unreliable,12.5,34.4,5.2,0.00%
6438,Pennsylvania,42,"Northumberland County, PA",42097,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,25,92029,27.2,17.6,40.1,5.4,30.4,19.5,45.3,6.2,0.00%
6439,Pennsylvania,42,"Perry County, PA",42099,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,16,46127,Unreliable,19.8,56.3,8.7,Unreliable,22.8,64.6,10.1,0.00%
6440,Pennsylvania,42,"Philadelphia County, PA",42101,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,17,1567872,Unreliable,0.6,1.7,0.3,Unreliable,0.6,1.8,0.3,0.00%
6441,Pennsylvania,42,"Philadelphia County, PA",42101,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,691,1567872,44.1,40.8,47.4,1.7,44.2,40.8,47.6,1.7,0.40%
