State,State Code,County,County Code,Year,UCD - Drug/Alcohol Induced Cause,UCD - Drug/Alcohol Induced Cause Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,Age Adjusted Rate Standard Error,% of Total Deaths
Oklahoma,40,"Bryan County, OK",40013,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,11,45573,Unreliable,12,43.2,7.3,Unreliable,11.8,45.4,7.7,0.00%
Oklahoma,40,"Canadian County, OK",40017,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,136532,Unreliable,5.6,17.2,2.7,Unreliable,5.8,17.8,2.9,0.00%
Oklahoma,40,"Canadian County, OK",40017,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,11,139926,Unreliable,3.9,14.1,2.4,Unreliable,4,14.4,2.4,0.00%
Oklahoma,40,"Carter County, OK",40019,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,48190,Unreliable,10,38.2,6.6,Unreliable,10.7,41.1,7.2,0.00%
Oklahoma,40,"Cleveland County, OK",40027,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,16,278655,Unreliable,3.3,9.3,1.4,Unreliable,3.3,9.6,1.5,0.00%
Oklahoma,40,"Cleveland County, OK",40027,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,40,278655,14.4,10.3,19.5,2.3,14.3,10.1,19.6,2.3,0.00%
Oklahoma,40,"Cleveland County, OK",40027,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,25,279641,8.9,5.8,13.2,1.8,9.9,6.4,14.6,2,0.00%
Oklahoma,40,"Comanche County, OK",40031,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,16,122136,Unreliable,7.5,21.3,3.3,Unreliable,7.7,22.7,3.5,0.00%
Oklahoma,40,"Comanche County, OK",40031,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,121526,Unreliable,6.3,19.3,3.1,Unreliable,6.2,19.9,3.2,0.00%
Oklahoma,40,"Creek County, OK",40037,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,10,71312,Unreliable,6.7,25.8,4.4,Unreliable,6.5,27,4.6,0.00%
Oklahoma,40,"Garvin County, OK",40049,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,27838,Unreliable,17.2,66.1,11.4,Unreliable,16,66.6,11.7,0.00%
Oklahoma,40,"Grady County, OK",40051,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,10,54655,Unreliable,8.8,33.6,5.8,Unreliable,8.9,34,6,0.00%
Oklahoma,40,"Oklahoma County, OK",40109,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,17,782970,Unreliable,1.3,3.5,0.5,Unreliable,1.3,3.6,0.5,0.00%
Oklahoma,40,"Oklahoma County, OK",40109,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,39,782970,5,3.5,6.8,0.8,5.3,3.8,7.4,0.9,0.00%
Oklahoma,40,"Oklahoma County, OK",40109,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,17,782970,Unreliable,1.3,3.5,0.5,Unreliable,1.3,3.6,0.6,0.00%
Oklahoma,40,"Oklahoma County, OK",40109,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,129,782970,16.5,13.6,19.3,1.5,16.9,13.9,19.9,1.5,0.10%
Oklahoma,40,"Oklahoma County, OK",40109,2016,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,13,782970,Unreliable,0.9,2.8,0.5,Unreliable,1,3.2,0.5,0.00%
Oklahoma,40,"Oklahoma County, OK",40109,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,19,787958,Unreliable,1.5,3.8,0.6,Unreliable,1.4,3.7,0.5,0.00%
Oklahoma,40,"Oklahoma County, OK",40109,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,20,787958,2.5,1.6,3.9,0.6,2.6,1.6,4.1,0.6,0.00%
Oklahoma,40,"Oklahoma County, OK",40109,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,17,787958,Unreliable,1.3,3.5,0.5,Unreliable,1.2,3.3,0.5,0.00%
Oklahoma,40,"Oklahoma County, OK",40109,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,127,787958,16.1,13.3,18.9,1.4,15.7,12.9,18.5,1.4,0.10%
Oklahoma,40,"Oklahoma County, OK",40109,2017,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,787958,Unreliable,0.8,2.7,0.4,Unreliable,0.8,2.8,0.5,0.00%
Oklahoma,40,"Pottawatomie County, OK",40125,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,13,72290,Unreliable,9.6,30.8,5,Unreliable,10,33.9,5.5,0.00%
Oklahoma,40,"Pottawatomie County, OK",40125,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,11,72226,Unreliable,7.6,27.3,4.6,Unreliable,7.1,25.4,4.4,0.00%
Oklahoma,40,"Tulsa County, OK",40143,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,18,642940,Unreliable,1.7,4.4,0.7,Unreliable,1.7,4.5,0.7,0.00%
Oklahoma,40,"Tulsa County, OK",40143,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,43,642940,6.7,4.8,9,1,6.5,4.7,8.8,1,0.00%
Oklahoma,40,"Tulsa County, OK",40143,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,21,642940,3.3,2,5,0.7,3.3,2,5,0.7,0.00%
Oklahoma,40,"Tulsa County, OK",40143,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,25,642940,3.9,2.5,5.7,0.8,3.7,2.4,5.5,0.8,0.00%
Oklahoma,40,"Tulsa County, OK",40143,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,18,646266,Unreliable,1.7,4.4,0.7,Unreliable,1.7,4.6,0.7,0.00%
Oklahoma,40,"Tulsa County, OK",40143,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,34,646266,5.3,3.6,7.4,0.9,5.6,3.9,7.9,1,0.00%
Oklahoma,40,"Tulsa County, OK",40143,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,17,646266,Unreliable,1.5,4.2,0.6,Unreliable,1.5,4.3,0.7,0.00%
Oregon,41,"Clackamas County, OR",41005,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,11,412672,Unreliable,1.3,4.8,0.8,Unreliable,1.5,5.3,0.9,0.00%
Oregon,41,"Lane County, OR",41039,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,14,369519,Unreliable,2.1,6.4,1,Unreliable,2.1,6.6,1.1,0.00%
Oregon,41,"Lane County, OR",41039,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,20,369519,5.4,3.3,8.4,1.2,5,2.9,7.8,1.2,0.00%
Oregon,41,"Lane County, OR",41039,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,15,374748,Unreliable,2.2,6.6,1,Unreliable,2.1,6.5,1,0.00%
Oregon,41,"Lane County, OR",41039,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,12,374748,Unreliable,1.7,5.6,0.9,Unreliable,1.7,6.1,1,0.00%
Oregon,41,"Multnomah County, OR",41051,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,47,799766,5.9,4.3,7.8,0.9,5.7,4.2,7.7,0.8,0.00%
Oregon,41,"Multnomah County, OR",41051,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,20,799766,2.5,1.5,3.9,0.6,2.4,1.5,3.8,0.6,0.00%
Oregon,41,"Multnomah County, OR",41051,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,17,799766,Unreliable,1.2,3.4,0.5,Unreliable,1.1,3.1,0.5,0.00%
Oregon,41,"Multnomah County, OR",41051,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,48,807555,5.9,4.4,7.9,0.9,5.2,3.8,6.9,0.8,0.00%
Oregon,41,"Multnomah County, OR",41051,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,29,807555,3.6,2.4,5.2,0.7,3.3,2.2,4.7,0.6,0.00%
Oregon,41,"Multnomah County, OR",41051,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,17,807555,Unreliable,1.2,3.4,0.5,Unreliable,1.1,2.9,0.4,0.00%
Oregon,41,"Multnomah County, OR",41051,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,21,807555,2.6,1.6,4,0.6,2.2,1.3,3.4,0.5,0.00%
Oregon,41,"Multnomah County, OR",41051,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,23,807555,2.8,1.8,4.3,0.6,2.5,1.6,3.8,0.5,0.00%
Oregon,41,"Washington County, OR",41067,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,11,582779,Unreliable,0.9,3.4,0.6,Unreliable,1,3.5,0.6,0.00%
Oregon,41,"Washington County, OR",41067,2016,Drug poisonings (overdose) Suicide (X60-X64),D2,Other opioids,T40.2,10,582779,Unreliable,0.8,3.2,0.5,Unreliable,0.8,3.1,0.5,0.00%
Oregon,41,"Washington County, OR",41067,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,15,588957,Unreliable,1.4,4.2,0.7,Unreliable,1.3,4,0.6,0.00%
Pennsylvania,42,"Adams County, PA",42001,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,14,102336,Unreliable,7.5,23,3.7,Unreliable,8.7,28,4.6,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,277,1225365,22.6,19.9,25.3,1.4,23.3,20.4,26.1,1.4,0.20%
Pennsylvania,42,"Allegheny County, PA",42003,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,120,1225365,9.8,8,11.5,0.9,9.6,7.8,11.4,0.9,0.10%
Pennsylvania,42,"Allegheny County, PA",42003,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,43,1225365,3.5,2.5,4.7,0.5,3.7,2.6,5,0.6,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,379,1225365,30.9,27.8,34,1.6,31.1,27.8,34.3,1.7,0.20%
Pennsylvania,42,"Allegheny County, PA",42003,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,579,1225365,47.3,43.4,51.1,2,47.7,43.7,51.7,2.1,0.30%
Pennsylvania,42,"Allegheny County, PA",42003,2016,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,11,1225365,Unreliable,0.4,1.6,0.3,Unreliable,0.4,1.5,0.3,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,258,1223048,21.1,18.5,23.7,1.3,21.8,19.1,24.6,1.4,0.10%
Pennsylvania,42,"Allegheny County, PA",42003,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,97,1223048,7.9,6.4,9.7,0.8,8.1,6.5,9.9,0.8,0.10%
Pennsylvania,42,"Allegheny County, PA",42003,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Methadone,T40.3,20,1223048,1.6,1,2.5,0.4,1.3,0.8,2.1,0.3,0.00%
Pennsylvania,42,"Allegheny County, PA",42003,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,565,1223048,46.2,42.4,50,1.9,47.5,43.5,51.6,2.1,0.30%
Pennsylvania,42,"Allegheny County, PA",42003,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,703,1223048,57.5,53.2,61.7,2.2,58.4,53.9,62.9,2.3,0.40%
Pennsylvania,42,"Allegheny County, PA",42003,2017,Drug poisonings (overdose) Suicide (X60-X64),D2,"Other and unspecified drugs, medicaments and biological substances",T50.9,15,1223048,Unreliable,0.7,2,0.3,Unreliable,0.6,1.8,0.3,0.00%
Pennsylvania,42,"Armstrong County, PA",42005,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,15,66486,Unreliable,12.6,37.2,5.8,Unreliable,14.6,44.9,7,0.00%
Pennsylvania,42,"Armstrong County, PA",42005,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,36,66486,54.1,37.9,75,9,62.2,43.1,87,10.6,0.00%
Pennsylvania,42,"Armstrong County, PA",42005,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,30,65642,45.7,30.8,65.2,8.3,55.3,36.8,80,10.4,0.00%
Pennsylvania,42,"Beaver County, PA",42007,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,20,167429,11.9,7.3,18.4,2.7,15,9.2,23.1,3.4,0.00%
Pennsylvania,42,"Beaver County, PA",42007,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,13,167429,Unreliable,4.1,13.3,2.2,Unreliable,4.3,14.6,2.4,0.00%
Pennsylvania,42,"Beaver County, PA",42007,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,45,167429,26.9,19.6,36,4,32.2,23.3,43.4,4.9,0.00%
Pennsylvania,42,"Beaver County, PA",42007,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,95,167429,56.7,45.9,69.4,5.8,66.6,53.6,81.8,7,0.10%
Pennsylvania,42,"Beaver County, PA",42007,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,14,166140,Unreliable,4.6,14.1,2.3,Unreliable,4.8,15.5,2.5,0.00%
Pennsylvania,42,"Beaver County, PA",42007,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,36,166140,21.7,15.2,30,3.6,24.8,17.3,34.5,4.2,0.00%
Pennsylvania,42,"Beaver County, PA",42007,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,82,166140,49.4,39.3,61.3,5.5,54.6,43,68.3,6.2,0.00%
Pennsylvania,42,"Bedford County, PA",42009,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,12,48480,Unreliable,12.8,43.2,7.1,Unreliable,15.1,54.2,9,0.00%
Pennsylvania,42,"Berks County, PA",42011,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,34,414812,8.2,5.7,11.5,1.4,8.7,6,12.3,1.5,0.00%
Pennsylvania,42,"Berks County, PA",42011,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,12,414812,Unreliable,1.5,5.1,0.8,Unreliable,1.4,5.2,0.9,0.00%
Pennsylvania,42,"Berks County, PA",42011,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,41,414812,9.9,7.1,13.4,1.5,10.6,7.6,14.5,1.7,0.00%
Pennsylvania,42,"Berks County, PA",42011,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,45,414812,10.8,7.9,14.5,1.6,11.5,8.3,15.5,1.7,0.00%
Pennsylvania,42,"Berks County, PA",42011,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,38,417854,9.1,6.4,12.5,1.5,10,7,13.8,1.7,0.00%
Pennsylvania,42,"Berks County, PA",42011,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,67,417854,16,12.4,20.4,2,17.6,13.6,22.5,2.2,0.00%
Pennsylvania,42,"Berks County, PA",42011,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,59,417854,14.1,10.7,18.2,1.8,15.4,11.7,20,2,0.00%
Pennsylvania,42,"Blair County, PA",42013,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,10,124650,Unreliable,3.8,14.8,2.5,Unreliable,5.2,19.8,3.4,0.00%
Pennsylvania,42,"Blair County, PA",42013,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,33,124650,26.5,18.2,37.2,4.6,31.8,21.8,44.9,5.6,0.00%
Pennsylvania,42,"Blair County, PA",42013,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,10,123457,Unreliable,3.9,14.9,2.6,Unreliable,4.7,17.8,3.1,0.00%
Pennsylvania,42,"Blair County, PA",42013,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,31,123457,25.1,17.1,35.6,4.5,28.5,19.1,40.9,5.2,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,27,626399,4.3,2.8,6.3,0.8,5.1,3.3,7.4,1,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,33,626399,5.3,3.6,7.4,0.9,6.1,4.2,8.6,1.1,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,148,626399,23.6,19.8,27.4,1.9,26.2,21.8,30.5,2.2,0.10%
Pennsylvania,42,"Bucks County, PA",42017,2016,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,"Other and unspecified drugs, medicaments and biological substances",T50.9,11,626399,Unreliable,0.9,3.1,0.5,Unreliable,0.8,3.1,0.5,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,44,628341,7,5.1,9.4,1.1,7.8,5.6,10.6,1.2,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,10,628341,Unreliable,0.8,2.9,0.5,Unreliable,0.8,3.4,0.6,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,83,628341,13.2,10.5,16.4,1.4,15.6,12.4,19.3,1.7,0.00%
Pennsylvania,42,"Bucks County, PA",42017,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,178,628341,28.3,24.2,32.5,2.1,32,27.2,36.8,2.5,0.10%
Pennsylvania,42,"Butler County, PA",42019,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,27,186847,14.5,9.5,21,2.8,17.7,11.6,26,3.5,0.00%
Pennsylvania,42,"Butler County, PA",42019,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,12,186847,Unreliable,3.3,11.2,1.9,Unreliable,3.4,12.3,2.1,0.00%
Pennsylvania,42,"Butler County, PA",42019,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,44,186847,23.5,17.1,31.6,3.6,28.4,20.6,38.3,4.3,0.00%
Pennsylvania,42,"Butler County, PA",42019,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,15,186847,Unreliable,4.5,13.2,2.1,Unreliable,5.5,16.3,2.6,0.00%
Pennsylvania,42,"Butler County, PA",42019,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,19,187108,Unreliable,6.1,15.9,2.3,Unreliable,7.1,19,2.8,0.00%
Pennsylvania,42,"Butler County, PA",42019,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other opioids,T40.2,16,187108,Unreliable,4.9,13.9,2.1,Unreliable,5.2,15.4,2.4,0.00%
Pennsylvania,42,"Butler County, PA",42019,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,67,187108,35.8,27.8,45.5,4.4,42.1,32.5,53.6,5.2,0.00%
Pennsylvania,42,"Butler County, PA",42019,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,20,187108,10.7,6.5,16.5,2.4,10.9,6.5,17,2.5,0.00%
Pennsylvania,42,"Cambria County, PA",42021,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,21,134732,15.6,9.6,23.8,3.4,19.3,11.8,29.7,4.3,0.00%
Pennsylvania,42,"Cambria County, PA",42021,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,19,134732,Unreliable,8.5,22,3.2,Unreliable,11,28.5,4.2,0.00%
Pennsylvania,42,"Cambria County, PA",42021,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,59,134732,43.8,33.3,56.5,5.7,52.2,39.5,67.8,7,0.00%
Pennsylvania,42,"Cambria County, PA",42021,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,18,133054,Unreliable,8,21.4,3.2,Unreliable,10.9,29.1,4.4,0.00%
Pennsylvania,42,"Cambria County, PA",42021,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,60,133054,45.1,34.4,58,5.8,56.2,42.5,72.8,7.4,0.00%
Pennsylvania,42,"Carbon County, PA",42025,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Other synthetic narcotics,T40.4,13,63594,Unreliable,10.9,35,5.7,Unreliable,13.7,44,7.2,0.00%
Pennsylvania,42,"Carbon County, PA",42025,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,18,63594,Unreliable,16.8,44.7,6.7,Unreliable,19.9,54.6,8.2,0.00%
Pennsylvania,42,"Carbon County, PA",42025,2017,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,20,63853,31.3,19.1,48.4,7,35,21.1,54.6,8.1,0.00%
Pennsylvania,42,"Centre County, PA",42027,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Other and unspecified drugs, medicaments and biological substances",T50.9,11,161464,Unreliable,3.4,12.2,2.1,Unreliable,3.4,13,2.2,0.00%
Pennsylvania,42,"Chester County, PA",42029,2016,Drug poisonings (overdose) Unintentional (X40-X44),D1,Heroin,T40.1,12,516312,Unreliable,1.2,4.1,0.7,Unreliable,1.3,4.6,0.8,0.00%
